fn,adult,name,date_recorded,call_type,rendition_num
GreOra1817_110617-NestCSeq-05.wav,True,greora1817,2011-06-17,Wsst,09
GreOra1817_110701-TukC-16.wav,True,greora1817,2011-06-17,Nest,02
WhiRas44dd_110815-ThuckC-38.wav,True,greora1817,2011-06-17,Nest,05
PurRas20dd_110411-TetC-27.wav,True,greora1817,2011-06-17,Nest,06
HPiHPi4748_110706-WhineC-23.wav,True,greora1817,2011-06-17,Nest,07
YelGre5275_110701-TukC-20.wav,True,greora1817,2011-06-17,Nest,08
GreGre2522_130416-Te-33.wav,True,greora1817,2011-06-20,Nest,09
WhiBlu4818_110329-TetC-15.wav,True,greora1817,2011-06-20,Whine,01
LblBla4548_130418-So-43.wav,True,greora1817,2011-06-22,Nest,11
Unknown000_110405-AggC-06.wav,True,greora1817,2011-06-22,Nest,12
GraRas1500_110224-Beggseq-04.wav,True,greora1817,2011-06-22,Nest,13
YelGre5275_110728-ThuckC-33.wav,True,greora1817,2011-06-22,Nest,10
HPiHPi4748_110620-Song-10.wav,True,greora1817,2011-06-23,Wsst,12
WhiBlu5698_110405-NeKakleC-26.wav,True,greora1817,2011-06-23,Nest,14
LblBla4419_130416-Wh-11.wav,True,greora1817,2011-06-27,Wsst,13
LblRed0613_110921-AggC-08.wav,True,greora1817,2011-06-27,Wsst,14
YelGre5275_110728-DC-30.wav,True,greora1817,2011-07-01,Wsst,16
WhiLbl0010_110502-DC-23.wav,True,greora1817,2011-07-01,Wsst,17
HPiHPi4748_110617-DC-30.wav,True,greora1817,2011-07-01,Wsst,18
LblRed0613_110920-So-14.wav,True,greora1817,2011-07-01,Tuck,01
WhiLbl0010_110414-Tet-03.wav,True,greora1817,2011-07-01,Tuck,02
BluRas61dd_110421-TetC-28.wav,True,greora1817,2011-07-01,Tuck,03
LblBla4419_130416-NeSeq-08.wav,True,greora1817,2011-07-01,Tuck,04
HPiHPi4748_110914-ThuckC-12.wav,True,greora1817,2011-07-01,Tuck,05
WhiBlu5698_110405-Song-31.wav,True,greora1817,2011-07-01,Tuck,06
HPiHPi4748_110616-TetC-15.wav,True,greora1817,2011-07-01,Tuck,07
WhiLbl0010_110607-AggC-22.wav,True,greora1817,2011-07-01,Tuck,08
GraLbl0457_110421-TetC-23.wav,True,greora1817,2011-07-01,Tuck,09
BlaBla0506_110302-NekakleC-12c.wav,True,greora1817,2011-07-01,Tuck,10
LblBla4419_130416-NeSeq-07.wav,True,greora1817,2011-07-01,Tuck,11
YelGre5275_110629-TukC-14.wav,True,greora1817,2011-07-01,Tuck,12
PurRas20dd_110411-TetC-12.wav,True,greora1817,2011-07-01,Tuck,13
WhiLbl0010_110608-TukC-22.wav,True,greora1817,2011-07-01,Tuck,14
GreGre6364_130416-Te-28.wav,True,greora1817,2011-07-01,Tuck,15
WhiBlu4818_110404-DC-03.wav,True,greora1817,2011-07-01,Tuck,16
WhiLbl0010_110606-NestC-06.wav,True,greora1817,2011-07-01,Tuck,17
LblBla4548_130416-Ne-10.wav,True,greora1817,2011-07-01,Tuck,18
LblBla4548_130417-So-06.wav,True,greora1817,2011-07-28,Distance,01
BlaBla0506_110302-DC-16.wav,True,greora1817,2011-07-28,Distance,02
GreRas2400_110615_TetC-09.wav,True,greora1817,2011-07-28,Distance,03
GraLbl0457_110429-DC-32.wav,True,greora1817,2011-07-28,Distance,05
GreWhi1242_130416-Te-09.wav,True,greora1817,2011-07-28,Distance,06
GraGra0201_110623-NestCSeq-51.wav,True,greora1817,2011-07-28,Distance,08
GreOra1817_110729-AggC-21.wav,True,greora1817,2011-07-28,Distance,09
WhiLbl0010_110502-DC-24.wav,True,greora1817,2011-07-28,Distance,10
WhiLbl0010_110421-Tet-15.wav,True,greora1817,2011-07-28,Distance,11
GreRas2400_110615_DC-01.wav,True,greora1817,2011-07-28,Distance,13
PurRas20dd_110509-DisC-01.wav,True,greora1817,2011-07-28,Distance,15
LblRed0613_110920-So-31.wav,True,greora1817,2011-07-28,Distance,16
PurRas20dd_110606-AggC-20.wav,True,greora1817,2011-07-28,Distance,17
LblRed0613_110923-WhineC-30.wav,True,greora1817,2011-07-28,Distance,19
BlaLbl8026_110428-Tet-21.wav,True,greora1817,2011-07-28,Distance,20
GreGre6364_130416-Te-02.wav,True,greora1817,2011-07-28,Distance,21
HpiHpi4748_110620-Song-16cut.wav,True,greora1817,2011-07-28,Distance,22
YelGre5275_110728-ThuckC-36.wav,True,greora1817,2011-07-28,Distance,23
WhiRas44dd_110616-TetC-11.wav,True,greora1817,2011-07-28,Distance,26
YelGre5275_110620-NestCSeq-13.wav,True,greora1817,2011-07-28,Distance,27
YelGre5275_110729-ThuckC-19.wav,True,greora1817,2011-07-28,Distance,31
GreRas2400_110615_TetC-23.wav,True,greora1817,2011-07-28,Distance,32
GreRas2400_110615_TetC-32.wav,True,greora1817,2011-07-28,Distance,33
BlaLbl8026_110608-Nest-C-14.wav,True,greora1817,2011-07-28,Thuk,01
WhiWhi1415_110302-TetC-15.wav,True,greora1817,2011-07-28,Thuk,02
LblBla4419_130416-Ne-53.wav,True,greora1817,2011-07-28,Thuk,03
GreOra1817_1108201-AggC-31.wav,True,greora1817,2011-07-28,Thuk,04
YelOra2575_110630-Song-15.wav,True,greora1817,2011-07-28,Thuk,05
GraGra0201_110907-ThuckC-30.wav,True,greora1817,2011-07-28,Thuk,06
WhiRas44dd_110616-TetC-30.wav,True,greora1817,2011-07-28,Thuk,07
LblBla4419_130416-NeSeq-06.wav,True,greora1817,2011-07-28,Thuk,08
WhiRas44dd_110815-ThuckC-20.wav,True,greora1817,2011-07-28,Thuk,09
PurRas20dd_110411-TetC-24.wav,True,greora1817,2011-07-28,Thuk,10
GraGra0201_110620-NestC-06.wav,True,greora1817,2011-07-28,Thuk,11
YelGre5275_110615-TetC-05.wav,True,greora1817,2011-07-28,Thuk,12
GreOra1817_110729-ThukC-45.wav,True,greora1817,2011-07-28,Thuk,15
BluRas07dd_110513-AggC-13.wav,True,greora1817,2011-07-28,Thuk,17
LblRed0613_110920-So-04.wav,True,greora1817,2011-07-28,Thuk,18
YelGre5275_110620-NestC-01.wav,True,greora1817,2011-07-28,Thuk,19
LblRed0613_110923-WhineC-43.wav,True,greora1817,2011-07-28,Thuk,21
YelOra2575_110630-Song-22.wav,True,greora1817,2011-07-28,Thuk,22
GraGra0201_110617-TetC-18.wav,True,greora1817,2011-07-28,Thuk,23
BluRas61dd_110406-TetC-01.wav,True,greora1817,2011-07-28,Thuk,24
YelGre5275_110701-TukC-23.wav,True,greora1817,2011-07-28,Thuk,25
WhiBlu5698_110304-AggC-03.wav,True,greora1817,2011-07-28,Thuk,26
WhiBlu5698_110304-TetC-15.wav,True,greora1817,2011-07-28,Thuk,27
HPiHPi4748_110728-WhineC-30.wav,True,greora1817,2011-07-28,Thuk,28
WhiBlu5698_110304-NestC-01.wav,True,greora1817,2011-07-28,Thuk,29
GreOra1817_110728-ThukC-08.wav,True,greora1817,2011-07-29,Wsst,20
BluRas61dd_110414-DC-05.wav,True,greora1817,2011-07-29,Wsst,21
YelOra2575_110615-TetC-23.wav,True,greora1817,2011-07-29,Wsst,22
LblBla4548_130416-Ne-07.wav,True,greora1817,2011-07-29,Wsst,25
YelGre5275_110615-TetC-14.wav,True,greora1817,2011-07-29,Wsst,27
BlaBla0506_110304-DC-19.wav,True,greora1817,2011-07-29,Wsst,28
WhiLbl0010_110607-TukC-19.wav,True,greora1817,2011-07-29,Wsst,29
YelGre5275_110622-NestC-22.wav,True,greora1817,2011-07-29,Wsst,30
LblBla4548_130416-Ne-38.wav,True,greora1817,2011-07-29,Thuk,30
LblBla4419_130416-DC-26.wav,True,greora1817,2011-07-29,Thuk,31
GraGra0201_110623-AggC-11.wav,True,greora1817,2011-07-29,Thuk,32
YelGre5275_110729-ThuckC-22.wav,True,greora1817,2011-07-29,Thuk,33
HPiHPi4748_110801-ThuckC-23.wav,True,greora1817,2011-07-29,Thuk,34
YelGre5275_110728-DC-24.wav,True,greora1817,2011-07-29,Thuk,36
YelOra2575_110615-TetC-13.wav,True,greora1817,2011-07-29,Thuk,37
GreWhi1242_130416-Te-12.wav,True,greora1817,2011-07-29,Thuk,38
BlaLbl8026_110609-NestC-30a.wav,True,greora1817,2011-07-29,Thuk,39
PurRas20dd_110608-TukC-06.wav,True,greora1817,2011-07-29,Thuk,40
WhiLbl0010_110606-NestC-22.wav,True,greora1817,2011-07-29,Thuk,41
GreOra1817_110615-TetC-24.wav,True,greora1817,2011-07-29,Thuk,42
GraGra0201_110706-DC-37.wav,True,greora1817,2011-07-29,Thuk,44
BluRas07dd_110607-TukC-18.wav,True,greora1817,2011-07-29,Thuk,45
GreOra1817_110701-TukC-08.wav,True,greora1817,2011-07-29,Thuk,46
PurRas20dd_110606-AggC-22.wav,True,greora1817,2011-07-29,Thuk,47
WhiRas44dd_110620-TukC-07.wav,True,greora1817,2011-07-29,Thuk,48
YelGre5275_110620-NestC-19.wav,True,greora1817,2011-07-29,Thuk,49
WhiWhi1415_110405-NestC-08.wav,True,greora1817,2011-07-29,Thuk,50
LblBla4419_130416-Ne-04.wav,True,greora1817,,Wsst,31
GraGra0201_110907-ThuckC-16.wav,True,greora1817,,Wsst,32
GreOra1817_110729-AggC-25.wav,True,greora1817,,Wsst,33
BlaBla0506_110302-WhineC-13.wav,True,greras2400,2011-06-15,Distance,01
WhiRas44dd_110616-TetC-13.wav,True,greras2400,2011-06-15,Distance,02
BlaLbl8026_110422-Tet-07.wav,True,greras2400,2011-06-15,Tet,01
LblBla4548_130417-DC-05.wav,True,greras2400,2011-06-15,Tet,02
WhiRas44dd_110815-ThuckC-43.wav,True,greras2400,2011-06-15,Tet,03
LblBla4419_130417-Wh-18.wav,True,greras2400,2011-06-15,Tet,04
HPiHPi4748_110701-TukC-13.wav,True,greras2400,2011-06-15,Tet,05
GraGra0201_110907-ThuckC-09.wav,True,greras2400,2011-06-15,Tet,06
WhiBlu5698_110304-WhineC-07.wav,True,greras2400,2011-06-15,Tet,07
BluRas07dd_110607-TukC-12.wav,True,greras2400,2011-06-15,Tet,08
LblRed0613_110920-AggC-04.wav,True,greras2400,2011-06-15,Tet,09
WhiLbl0010_110425-AggC-03.wav,True,greras2400,2011-06-15,Tet,10
LblBla4548_130418-So-34.wav,True,greras2400,2011-06-15,Tet,11
LblRed0613_111202-DC-40.wav,True,greras2400,2011-06-15,Tet,12
LblBla4548_130417-So-17.wav,True,greras2400,2011-06-15,Tet,13
YelOra2575_110615-TetC-17.wav,True,greras2400,2011-06-15,Tet,14
LblBla4548_130416-Ne-03.wav,True,greras2400,2011-06-15,Tet,15
GreWhi1242_130416-Te-02.wav,True,greras2400,2011-06-15,Tet,16
BluRas61dd_110421-TetC-26.wav,True,greras2400,2011-06-15,Tet,17
YelGre5275_110615-TetC-26.wav,True,greras2400,2011-06-15,Tet,18
BlaLbl8026_110422-Tet-09.wav,True,greras2400,2011-06-15,Tet,19
BlaLbl8026_110429-DC-24.wav,True,greras2400,2011-06-15,Tet,20
WhiBlu4917_110404-NeArkC-01.wav,True,greras2400,2011-06-15,Tet,21
YelOra2575_110630-DC-38.wav,True,greras2400,2011-06-15,Tet,22
GraLbl0457_110422-DC-17.wav,True,greras2400,2011-06-15,Tet,23
WhiRas44dd_110616-TetC-14.wav,True,greras2400,2011-06-15,Tet,24
YelGre5275_110620-NestCSeq-18.wav,True,greras2400,2011-06-15,Tet,25
WhiLbl0010_110418-DC-02.wav,True,greras2400,2011-06-15,Tet,26
GraGra0201_110616-TukC-06.wav,True,greras2400,2011-06-15,Tet,27
GraGra0201_110617-TukC-12.wav,True,greras2400,2011-06-15,Tet,28
BluRas07dd_110429-DC-24.wav,True,greras2400,2011-06-15,Tet,29
BlaLbl8026_110428-DC-02.wav,True,greras2400,2011-06-15,Tet,30
WhiWhi1415_110404-DC-05.wav,True,greras2400,2011-06-15,Tet,31
GreRas2400_110615_TetC-16.wav,True,greras2400,2011-06-15,Tet,32
HPiHPi4748_110706-NestC-31.wav,True,greras2400,2011-06-15,Tet,33
GreOra1817_110615-TetC-16.wav,True,greras2400,2011-06-15,Tet,34
HPiHPi4748_110616-AggC-10.wav,True,grewhi1242,2013-04-16,Tet,01
LblBla4548_130417-So-05.wav,True,grewhi1242,2013-04-16,Tet,02
LblBla4548_130503-Te-16.wav,True,grewhi1242,2013-04-16,Tet,03
GraLbl0457_110606-NestCSeq-32.wav,True,grewhi1242,2013-04-16,Tet,04
Unknown_110405-ThuC-02.wav,True,grewhi1242,2013-04-16,Tet,05
GreGre6364_130416-Te-03.wav,True,grewhi1242,2013-04-16,Tet,06
GreOra1817_110728-ThukC-29.wav,True,grewhi1242,2013-04-16,Tet,07
BluRas61dd_110421-DC-18.wav,True,grewhi1242,2013-04-16,Tet,08
PurRas20dd_110411-TetC-08.wav,True,grewhi1242,2013-04-16,Tet,09
Unknown00F_110329-DC-10.wav,True,grewhi1242,2013-04-16,Tet,10
BlaBla0506_110302-TetC-08.wav,True,grewhi1242,2013-04-16,Tet,11
WhiRas44dd_110620-DC-23.wav,True,grewhi1242,2013-04-16,Tet,12
LblBla4419_130416-DC-23.wav,True,grewhi1242,2013-04-16,Tet,13
WhiBlu4818_110328-TetC-04.wav,True,grewhi1242,2013-04-16,Tet,14
GreOra1817_110728-ThukC-15.wav,True,grewhi1242,2013-04-16,Tet,15
GraGra0201_110620-NestCSeq-05.wav,True,grewhi1242,2013-04-16,Tet,16
LblRed0613_110923-WhineC-36.wav,True,grewhi1242,2013-04-16,Tet,17
BluRas61dd_110518-NestC-47.wav,True,grewhi1242,2013-04-16,Tet,18
BluRas07dd_110607-TukC-02.wav,True,grewhi1242,2013-04-16,Tet,19
GreWhi1242_130416-Te-17.wav,True,grewhi1242,2013-04-16,Tet,20
GreGre2522_130416-Te-10.wav,True,grewhi1242,2013-04-16,Tet,21
WhiRas44dd_110616-TetC-17.wav,True,grewhi1242,2013-04-16,Tet,22
LblBla4419_130416-DC-06.wav,True,grewhi1242,2013-04-16,Tet,23
HPiHPi4748_110706-NestC-30.wav,True,grewhi1242,2013-04-16,Tet,24
WhiBlu4917_110302-NekakleC-07.wav,True,grewhi1242,2013-04-16,Tet,25
HpiGra1004_130416-Whi-03.wav,True,grewhi1242,2013-04-16,Tet,26
BluRas61dd_110607-TukC-05.wav,True,grewhi1242,2013-04-17,Distance,01
GreOra1817_110615-TetC-28.wav,True,grewhi1242,2013-04-17,Distance,02
WhiRas44dd_110701-DC-30.wav,True,grewhi1242,2013-04-17,Distance,03
WhiBlu5698_110304-TetC-13.wav,True,hpihpi4748,2011-06-15,Distance,01
YelGre5275_110629-TukC-15.wav,True,hpihpi4748,2011-06-15,Distance,03
GraLbl0457_110608-TukC-15.wav,True,hpihpi4748,2011-06-15,Distance,04
Unknown00F_110404-DC-20.wav,True,hpihpi4748,2011-06-16,Wsst,04
BlaBla0506_110304-NekakleC-16c.wav,True,hpihpi4748,2011-06-16,Wsst,05
YelGre5275_110622-NestC-27.wav,True,hpihpi4748,2011-06-16,Wsst,06
WhiLbl0010_110502-DC-20.wav,True,hpihpi4748,2011-06-16,Wsst,07
LblBla4419_130416-Ne-24.wav,True,hpihpi4748,2011-06-16,Wsst,08
YelOra2575_110630-TukC-14.wav,True,hpihpi4748,2011-06-16,Wsst,10
HPiHPi4748_110914-ThuckC-05.wav,True,hpihpi4748,2011-06-16,Wsst,11
BluRas07dd_110513-AggC-15.wav,True,hpihpi4748,2011-06-16,Wsst,12
YelGre5275_110615-TetC-22.wav,True,hpihpi4748,2011-06-16,Wsst,13
GreGre2522_130417-Ag-02.wav,True,hpihpi4748,2011-06-16,Distance,05
HPiHPi4748_110627-NestCSeq-09.wav,True,hpihpi4748,2011-06-16,Distance,06
GraLbl0457_110421-TetC-27.wav,True,hpihpi4748,2011-06-16,Distance,07
BluRas61dd_110414-TetC-21.wav,True,hpihpi4748,2011-06-16,Distance,08
YelGre5275_110615-TetC-07.wav,True,hpihpi4748,2011-06-16,Distance,09
WhiGra0114_110329-DC-12.wav,True,hpihpi4748,2011-06-16,Distance,10
HPiHPi4748_110706-WhineC-22.wav,True,hpihpi4748,2011-06-16,Distance,11
BluRas07dd_110429-DC-17.wav,True,hpihpi4748,2011-06-16,Distance,12
YelGre5275_110729-ThuckC-28.wav,True,hpihpi4748,2011-06-16,Distance,13
LblBla4548_130416-NeSeq-15.wav,True,hpihpi4748,2011-06-16,Distance,14
LblRed0613_111013-DC-22.wav,True,hpihpi4748,2011-06-16,Distance,16
BluRas61dd_110513-Song-21.wav,True,hpihpi4748,2011-06-16,Distance,17
WhiRas44dd_110623-AggC-21.wav,True,hpihpi4748,2011-06-16,Distance,18
BlaLbl8026_110502-AggC-06.wav,True,hpihpi4748,2011-06-16,Distance,19
LblRed0613_111006-DC-08.wav,True,hpihpi4748,2011-06-16,Distance,20
LblRed0613_110920-NestC-04.wav,True,hpihpi4748,2011-06-16,Distance,21
HPiHPi4748_110706-WhineC-03.wav,True,hpihpi4748,2011-06-16,Distance,22
WhiGra0114_110302-NeArkC-02.wav,True,hpihpi4748,2011-06-16,Distance,23
WhiLbl0010_110608-TukC-23.wav,True,hpihpi4748,2011-06-16,Distance,24
GraGra0201_110907-ThuckC-15.wav,True,hpihpi4748,2011-06-16,Distance,25
WhiWhi1415_110328-TetC-36.wav,True,hpihpi4748,2011-06-16,Song,02
BluRas07dd_110607-TukC-22.wav,True,hpihpi4748,2011-06-16,Tet,01
GraGra0201_110616-TukC-05.wav,True,hpihpi4748,2011-06-16,Tet,02
YelOra2575_110615-TetC-16.wav,True,hpihpi4748,2011-06-16,Tet,03
BluRas07dd_110428-DC-14.wav,True,hpihpi4748,2011-06-16,Tet,04
Unknown_110405-ThuC-11.wav,True,hpihpi4748,2011-06-16,Tet,05
GreOra1817_110728-DC-08.wav,True,hpihpi4748,2011-06-16,Tet,06
HPiHPi4748_110616-TetC-19.wav,True,hpihpi4748,2011-06-16,Tet,07
BlaBla0506_110302-NekakleC-08.wav,True,hpihpi4748,2011-06-16,Tet,08
GraGra0201_110623-NestC-28.wav,True,hpihpi4748,2011-06-16,Tet,09
BlaBla0506_110404-DC-26.wav,True,hpihpi4748,2011-06-16,Tet,10
GraGra0201_110907-ThuckC-46.wav,True,hpihpi4748,2011-06-16,Tet,11
LblBla4419_130416-DC-03.wav,True,hpihpi4748,2011-06-16,Tet,12
BlaLbl8026_110429-DC-33.wav,True,hpihpi4748,2011-06-16,Tet,13
HPiHPi4748_110617-DC-27.wav,True,hpihpi4748,2011-06-16,Tet,14
LblBla4419_130416-NeSeq-21.wav,True,hpihpi4748,2011-06-16,Tet,15
WhiLbl0010_110502-DC-22.wav,True,hpihpi4748,2011-06-16,Tet,16
WhiBlu4818_110405-DisC-06.wav,True,hpihpi4748,2011-06-16,Tet,17
BlaBla0506_110302-TetC-14.wav,True,hpihpi4748,2011-06-16,Tet,18
LblRed0613_110920-TetC-25.wav,True,hpihpi4748,2011-06-16,Tet,19
BlaLbl8026_110429-DC-36.wav,True,hpihpi4748,2011-06-16,Tet,20
BlaLbl8026_110609-NestC-31b.wav,True,hpihpi4748,2011-06-16,Tet,21
LblBla4548_130416-Ne-11.wav,True,hpihpi4748,2011-06-16,Tet,22
HPiHPi4748_110701-AggC-25.wav,True,hpihpi4748,2011-06-16,Tet,23
PurRas20dd_110411-TetC-21.wav,True,hpihpi4748,2011-06-16,Tet,24
WhiRas44dd_110615-TetC-02.wav,True,hpihpi4748,2011-06-16,Tet,25
GreWhi1242_130417-DC-03.wav,True,hpihpi4748,2011-06-16,Tet,26
BluRas07dd_110511-NestC-04.wav,True,hpihpi4748,2011-06-16,Tet,27
YelGre5275_110615-TetC-31.wav,True,hpihpi4748,2011-06-16,Tet,28
LblBla4419_130417-Wh-13.wav,True,hpihpi4748,2011-06-16,Tet,29
GraGra0201_110627-AggC-12.wav,True,hpihpi4748,2011-06-16,Tet,30
HPiHPi4748_110627-NestCSeq-13.wav,True,hpihpi4748,2011-06-17,Distance,26
YelOra2575_110801-TukC-23.wav,True,hpihpi4748,2011-06-17,Distance,27
WhiBlu4917_110328-DC-18.wav,True,hpihpi4748,2011-06-17,Distance,28
Unknown_110405-ThuC-01.wav,True,hpihpi4748,2011-06-17,Distance,29
LblBla4548_130417-DC-10.wav,True,hpihpi4748,2011-06-17,Distance,30
WhiRas44dd_110815-ThuckC-16.wav,True,hpihpi4748,2011-06-20,Song,05
WhiBlu4917_110318-TetC-17.wav,True,hpihpi4748,2011-06-20,Song,06
LblBla4419_130416-DC-09.wav,True,hpihpi4748,2011-06-20,Song,07
GraLbl0457_110608-WhiC-05.wav,True,hpihpi4748,2011-06-20,Song,08
LblBla4419_130416-Ne-14.wav,True,hpihpi4748,2011-06-20,Song,09
GraLbl0457_110606-AggC-07.wav,True,hpihpi4748,2011-06-20,Song,10
GraGra0201_110907-ThuckC-42.wav,True,hpihpi4748,2011-06-20,Song,11
GraLbl0457_110429-Song-10.wav,True,hpihpi4748,2011-06-20,Song,12
YelGre5275_110616-DC-15.wav,True,hpihpi4748,2011-06-20,Song,15dcut
YelGre5275_110623-WhineC-10.wav,True,hpihpi4748,2011-06-20,Song,16
LblRed0613_111208-ThukC-10.wav,True,hpihpi4748,2011-06-22,Wsst,15
GraLbl0457_110606-AggC-08.wav,True,hpihpi4748,2011-06-22,Wsst,16
WhiRas44dd_110620-DC-25.wav,True,hpihpi4748,2011-06-22,Wsst,17
HPiHPi4748_110616-DC-21.wav,True,hpihpi4748,2011-06-22,Song,20
WhiRas44dd_110706-WhineC-01.wav,True,hpihpi4748,2011-06-22,Song,21
YelGre5275_110627-Song-36.wav,True,hpihpi4748,2011-06-22,Song,22
WhiBlu5698_110405-AggC-14.wav,True,hpihpi4748,2011-06-22,Song,23
YelGre5275_110728-DC-33.wav,True,hpihpi4748,2011-06-27,Wsst,19
WhiWhi1415_110405-ThuC-25.wav,True,hpihpi4748,2011-06-27,Wsst,20
YelGre5275_110620-NestCSeq-08.wav,True,hpihpi4748,2011-06-27,Wsst,21
BluRas61dd_110511-NestC-18.wav,True,hpihpi4748,2011-06-27,Distress,03
GraLbl0457_110606-NestC-27.wav,True,hpihpi4748,2011-06-27,Nest,02
GreOra1817_110728-ThukC-19.wav,True,hpihpi4748,2011-06-27,Nest,06
LblBla4419_130416-NeSeq-30.wav,True,hpihpi4748,2011-06-27,Nest,10
LblRed0613_110920-So-23.wav,True,hpihpi4748,2011-06-27,Nest,15
HPiHPi4748_110616-AggC-11.wav,True,hpihpi4748,2011-06-27,Nest,16
WhiBlu5698_110329-TetC-20.wav,True,hpihpi4748,2011-06-27,Nest,18
LblBla4548_130416-Ne-04.wav,True,hpihpi4748,2011-06-27,Nest,01
GreOra1817_110615-TetC-14.wav,True,hpihpi4748,2011-06-27,Nest,03
WhiLbl0010_110425-Tet-26.wav,True,hpihpi4748,2011-06-27,Nest,04
GreGre2522_130416-Te-09.wav,True,hpihpi4748,2011-06-27,Nest,05
HPiHPi4748_110701-TukC-05.wav,True,hpihpi4748,2011-06-27,Nest,08
GreOra1817_110729-ThukC-49.wav,True,hpihpi4748,2011-06-27,Nest,09
HPiHPi4748_110627-NestCSeq-11.wav,True,hpihpi4748,2011-06-27,Nest,11
WhiRas44dd_110620-TukC-09.wav,True,hpihpi4748,2011-06-27,Nest,12
LblBla4419_130416-Wh-02.wav,True,hpihpi4748,2011-06-27,Nest,13
BluRas61dd_110414-DC-13.wav,True,hpihpi4748,2011-06-27,Nest,14
GraGra0201_110623-AggC-09.wav,True,hpihpi4748,2011-06-27,Nest,17
LblBla4548_130418-So-29.wav,True,hpihpi4748,2011-06-27,Nest,20
GreOra1817_110622-NestC-11.wav,True,hpihpi4748,2011-06-27,Whine,01
YelGre5275_110615-TetC-01.wav,True,hpihpi4748,2011-07-01,Wsst,23
YelGre5275_110627-Song-34.wav,True,hpihpi4748,2011-07-01,Wsst,24
WhiRas44dd_110620-TukC-16.wav,True,hpihpi4748,2011-07-01,Wsst,25
WhiWhi1415_110404-ThuC-12.wav,True,hpihpi4748,2011-07-01,Wsst,26
Unknown00F_110328-DC-05.wav,True,hpihpi4748,2011-07-01,Wsst,27
GreOra1817_110728-DC-03.wav,True,hpihpi4748,2011-07-01,Tuck,01
HPiHPi4748_110620-Song-06.wav,True,hpihpi4748,2011-07-01,Tuck,02
YelOra2575_110629-NestC-02.wav,True,hpihpi4748,2011-07-01,Tuck,03
WhiRas44dd_110729-ThuckC-05.wav,True,hpihpi4748,2011-07-01,Tuck,04
PurRas20dd_110411-DC-03.wav,True,hpihpi4748,2011-07-01,Tuck,05
GraLbl0457_110606-NestCSeq-24.wav,True,hpihpi4748,2011-07-01,Tuck,06
LblRed0613_110920-NestSeq-13.wav,True,hpihpi4748,2011-07-01,Tuck,07
LblRed0613_111202-DC-32.wav,True,hpihpi4748,2011-07-01,Tuck,08
GraGra0201_110630-DC-31.wav,True,hpihpi4748,2011-07-01,Tuck,09
BlaBla0506_110302-NekakleC-13c.wav,True,hpihpi4748,2011-07-01,Tuck,10
BluRas61dd_110406-TetC-20.wav,True,hpihpi4748,2011-07-01,Tuck,11
Unknown00F_110404-DC-14.wav,True,hpihpi4748,2011-07-01,Tuck,12
YelOra2575_110629-DC-22.wav,True,hpihpi4748,2011-07-01,Tuck,13
GreOra1817_110728-ThukC-22.wav,True,hpihpi4748,2011-07-01,Tuck,14
YelGre5275_110627-NestCSeq-32.wav,True,hpihpi4748,2011-07-01,Tuck,15
GraGra0201_110623-NestCSeq-27.wav,True,hpihpi4748,2011-07-01,Tuck,16
LblRed0613_111004-AggC-21.wav,True,hpihpi4748,2011-07-01,Tuck,17
GraLbl0457_110607-Song-15.wav,True,hpihpi4748,2011-07-01,Tuck,18
PurRas20dd_110429-DC-27.wav,True,hpihpi4748,2011-07-01,Tuck,19
LblRed0613_110920-TetC-10.wav,True,hpihpi4748,2011-07-01,Tuck,20
WhiWhi1415_110318-ThuC-07.wav,True,hpihpi4748,2011-07-01,Tuck,21
HPiHPi4748_110728-WhineC-29.wav,True,hpihpi4748,2011-07-01,Tuck,22
GreOra1817_110728-ThukC-09.wav,True,hpihpi4748,2011-07-01,Tuck,23
LblBla4419_130416-Ne-46.wav,True,hpihpi4748,2011-07-01,Tuck,24
LblRed0613_111202-TukC-03.wav,True,hpihpi4748,2011-07-01,Tuck,25
LblBla4419_130416-Ne-36.wav,True,hpihpi4748,2011-07-01,Tuck,26
WhiBlu5698_110405-NestC-13.wav,True,hpihpi4748,2011-07-01,Tuck,27
GraGra0201_110620-DC-21.wav,True,hpihpi4748,2011-07-01,Tuck,28
GraGra0201_110620-NestCSeq-01.wav,True,hpihpi4748,2011-07-01,Tuck,29
WhiRas44dd_110706-NestCSeq-13.wav,True,hpihpi4748,2011-07-01,Tuck,30
YelOra2575_110630-DC-43.wav,True,hpihpi4748,2011-07-06,Wsst,28
GraGra0201_110623-NestC-29.wav,True,hpihpi4748,2011-07-06,Wsst,29
Unknown01F_110405-NestC-01.wav,True,hpihpi4748,2011-07-06,Wsst,30
BluRas07dd_110425-DC-10.wav,True,hpihpi4748,2011-07-06,Wsst,31
BlaLbl8026_110428-Tet-22.wav,True,hpihpi4748,2011-07-06,Wsst,32
WhiRas44dd_110815-ThuckC-27.wav,True,hpihpi4748,2011-07-06,Wsst,33
WhiGra0114_110302-AggC-01.wav,True,hpihpi4748,2011-07-06,Nest,26
LblRed0613_110923-WhineC-26.wav,True,hpihpi4748,2011-07-06,Nest,27
BluRas61dd_110511-NestCSeq-40.wav,True,hpihpi4748,2011-07-06,Nest,29
GraLbl0457_110422-TetC-28.wav,True,hpihpi4748,2011-07-06,Nest,30
GraGra0201_110623-NestCSeq-40.wav,True,hpihpi4748,2011-07-06,Nest,31
