fn,adult,name,date_recorded,call_type,rendition_num
GraLbl0457_110608-TukC-16.wav,True,GraLbl0457,2011-06-08,TukC,16
GraGra0201_110623-WhineCSeq-06.wav,True,GraGra0201,2011-06-23,WhineCSeq,06
LblBla4548_130418-DC-35.wav,True,LblBla4548,2013-04-18,DC,35
LblBla4548_130417-DC-04.wav,True,LblBla4548,2013-04-17,DC,04
GraGra0201_110620-TetC-27.wav,True,GraGra0201,2011-06-20,TetC,27
GraLbl0457_110608-TukC-12.wav,True,GraLbl0457,2011-06-08,TukC,12
GreOra1817_110729-ThukC-30.wav,True,GreOra1817,2011-07-29,ThukC,30
LblBla4548_130418-DC-48.wav,True,LblBla4548,2013-04-18,DC,48
HPiHPi4748_110616-DC-18.wav,True,HPiHPi4748,2011-06-16,DC,18
WhiRas44dd_110620-DC-20.wav,True,WhiRas44dd,2011-06-20,DC,20
WhiBlu5698_110405-WhineC-20.wav,True,WhiBlu5698,2011-04-05,WhineC,20
WhiRas44dd_110620-DC-18.wav,True,WhiRas44dd,2011-06-20,DC,18
RedRas3600_110615-DC-04.wav,True,RedRas3600,2011-06-15,DC,04
LblRed0613_111006-AggC-29.wav,True,LblRed0613,2011-10-06,AggC,29
YelGre5275_110729-ThuckC-14.wav,True,YelGre5275,2011-07-29,ThuckC,14
YelGre5275_110729-ThuckC-30.wav,True,YelGre5275,2011-07-29,ThuckC,30
WhiRas44dd_110620-DC-05.wav,True,WhiRas44dd,2011-06-20,DC,05
LblBla4548_130417-DC-15.wav,True,LblBla4548,2013-04-17,DC,15
WhiLbl0010_110607-AggC-18.wav,True,WhiLbl0010,2011-06-07,AggC,18
WhiWhi1415_110405-NestC-09.wav,True,WhiWhi1415,2011-04-05,NestC,09
WhiRas44dd_110620-TukC-04.wav,True,WhiRas44dd,2011-06-20,TukC,04
LblBla4548_130503-Te-38.wav,True,LblBla4548,2013-05-03,Te,38
HPiHPi4748_110914-ThuckC-17.wav,True,HPiHPi4748,2011-09-14,ThuckC,17
WhiBlu5698_110329-TetC-16.wav,True,WhiBlu5698,2011-03-29,TetC,16
PurRas20dd_110429-DC-29.wav,True,PurRas20dd,2011-04-29,DC,29
HPiHPi4748_110801-ThuckC-25.wav,True,HPiHPi4748,2011-08-01,ThuckC,25
BluRas07dd_110601-AggC-17.wav,True,BluRas07dd,2011-06-01,AggC,17
WhiBlu4917_110304-TetC-12.wav,True,WhiBlu4917,2011-03-04,TetC,12
HpiHpi4748_110620-Song-15ecut.wav,True,HpiHpi4748,2011-06-20,Song,15ecut
GraGra0201_110617-TukC-10.wav,True,GraGra0201,2011-06-17,TukC,10
BluRas07dd_110406-TetC-16.wav,True,BluRas07dd,2011-04-06,TetC,16
WhiLbl0010_110606-NestC-33.wav,True,WhiLbl0010,2011-06-06,NestC,33
GraLbl0457_110601-NestC-10.wav,True,GraLbl0457,2011-06-01,NestC,10
HPiHPi4748_110706-AggC-29.wav,True,HPiHPi4748,2011-07-06,AggC,29
Unknown000_110405-ThuC-05.wav,True,Unknown000,2011-04-05,ThuC,05
GreOra1817_110615-TetC-07.wav,True,GreOra1817,2011-06-15,TetC,07
GreOra1817_110617-AggC-09.wav,True,GreOra1817,2011-06-17,AggC,09
LblRed0613_111202-DC-35.wav,True,LblRed0613,2011-12-02,DC,35
GraGra0201_110907-ThuckC-12.wav,True,GraGra0201,2011-09-07,ThuckC,12
PurRas20dd_110608-TukC-02.wav,True,PurRas20dd,2011-06-08,TukC,02
BlaLbl8026_110429-DC-34.wav,True,BlaLbl8026,2011-04-29,DC,34
WhiWhi1415_110329-DC-04.wav,True,WhiWhi1415,2011-03-29,DC,04
GraGra0201_110615-TetC-05.wav,True,GraGra0201,2011-06-15,TetC,05
LblBla4419_130416-DC-17.wav,True,LblBla4419,2013-04-16,DC,17
HPiHPi4748_110616-DC-23.wav,True,HPiHPi4748,2011-06-16,DC,23
WhiGra0114_110329-DC-11.wav,True,WhiGra0114,2011-03-29,DC,11
WhiBlu4917_110405-NekakleC-11.wav,True,WhiBlu4917,2011-04-05,NekakleC,11
BluRas07dd_110511-NestC-15.wav,True,BluRas07dd,2011-05-11,NestC,15
YelGre5275_110729-ThuckC-25.wav,True,YelGre5275,2011-07-29,ThuckC,25
WhiBlu4917_110405-ThuC-08.wav,True,WhiBlu4917,2011-04-05,ThuC,08
LblBla4548_130418-Te-11.wav,True,LblBla4548,2013-04-18,Te,11
BlaLbl8026_110609-WhiCNestC-32c.wav,True,BlaLbl8026,2011-06-09,WhiCNestC,32c
LblRed0613_111004-AggC-22.wav,True,LblRed0613,2011-10-04,AggC,22
GreOra1817_110701-TukC-02.wav,True,GreOra1817,2011-07-01,TukC,02
YelOra2575_110706-NestC-16.wav,True,YelOra2575,2011-07-06,NestC,16
WhiBlu4917_110304-TetC-01.wav,True,WhiBlu4917,2011-03-04,TetC,01
WhiBlu5698_110405-NestC-14.wav,True,WhiBlu5698,2011-04-05,NestC,14
WhiLbl0010_110606-AggC-08.wav,True,WhiLbl0010,2011-06-06,AggC,08
BluRas07dd_110421-TetC-29.wav,True,BluRas07dd,2011-04-21,TetC,29
GreOra1817_110728-DC-22.wav,True,GreOra1817,2011-07-28,DC,22
BlaLbl8026_110609-NestC-31a.wav,True,BlaLbl8026,2011-06-09,NestC,31a
GraLbl0457_110411-DC-04.wav,True,GraLbl0457,2011-04-11,DC,04
YelOra2575_110630-Song-18.wav,True,YelOra2575,2011-06-30,Song,18
LblRed0613_110920-TetC-08.wav,True,LblRed0613,2011-09-20,TetC,08
LblBla4548_130503-Te-25.wav,True,LblBla4548,2013-05-03,Te,25
HPiHPi4748_110801-ThuckC-22.wav,True,HPiHPi4748,2011-08-01,ThuckC,22
WhiLbl0010_110513-Song-07.wav,True,WhiLbl0010,2011-05-13,Song,07
Unknown00F_110404-DC-13.wav,True,Unknown00F,2011-04-04,DC,13
BlaBla0506_110302-WhineC-12.wav,True,BlaBla0506,2011-03-02,WhineC,12
BlaBla0506_110302-TetC-06.wav,True,BlaBla0506,2011-03-02,TetC,06
LblRed0613_111013-DC-16.wav,True,LblRed0613,2011-10-13,DC,16
Unknown_110405-ThuC-04.wav,True,Unknown,2011-04-05,ThuC,04
GreGre6364_130416-DC-10.wav,True,GreGre6364,2013-04-16,DC,10
LblBla4548_130417-DC-03.wav,True,LblBla4548,2013-04-17,DC,03
GraLbl0457_110429-DC-28.wav,True,GraLbl0457,2011-04-29,DC,28
WhiLbl0010_110502-DC-29.wav,True,WhiLbl0010,2011-05-02,DC,29
LblBla4419_130416-DC-07.wav,True,LblBla4419,2013-04-16,DC,07
GreOra1817_110615-TetC-17.wav,True,GreOra1817,2011-06-15,TetC,17
LblBla4548_130416-Ne-12.wav,True,LblBla4548,2013-04-16,Ne,12
YelOra2575_110729-AggC-22.wav,True,YelOra2575,2011-07-29,AggC,22
BlaBla0506_110302-NekakleC-02.wav,True,BlaBla0506,2011-03-02,NekakleC,02
BlaBla0506_110304-WhineC-14.wav,True,BlaBla0506,2011-03-04,WhineC,14
HPiHPi4748_110701-TukC-12.wav,True,HPiHPi4748,2011-07-01,TukC,12
GraGra0201_110623-NestCSeq-23.wav,True,GraGra0201,2011-06-23,NestCSeq,23
LblRed0613_110920-NestC-10.wav,True,LblRed0613,2011-09-20,NestC,10
GreRas2400_110615_TetC-34.wav,True,GreRas2400,2011-06-15,TetC,34
HPiHPi4748_110616-DC-13.wav,True,HPiHPi4748,2011-06-16,DC,13
WhiBlu4917_110318-TetC-13.wav,True,WhiBlu4917,2011-03-18,TetC,13
BluRas07dd_110607-TukC-08.wav,True,BluRas07dd,2011-06-07,TukC,08
GreOra1817_110615-TetC-03.wav,True,GreOra1817,2011-06-15,TetC,03
PurRas20dd_110411-TetC-23.wav,True,PurRas20dd,2011-04-11,TetC,23
LblRed0613_110920-TetC-06.wav,True,LblRed0613,2011-09-20,TetC,06
BluRas61dd_110511-NestC-34.wav,True,BluRas61dd,2011-05-11,NestC,34
GraGra0201_110616-DC-06.wav,True,GraGra0201,2011-06-16,DC,06
BluRas61dd_110511-NestC-16.wav,True,BluRas61dd,2011-05-11,NestC,16
WhiLbl0010_110502-DC-30.wav,True,WhiLbl0010,2011-05-02,DC,30
GreGre6364_130416-Te-29.wav,True,GreGre6364,2013-04-16,Te,29
GraLbl0457_110608-WhiC-04.wav,True,GraLbl0457,2011-06-08,WhiC,04
GraGra0201_110622-NestCSeq-13.wav,True,GraGra0201,2011-06-22,NestCSeq,13
BluRas61dd_110429-DC-34.wav,True,BluRas61dd,2011-04-29,DC,34
PurRas20dd_110429-DC-20.wav,True,PurRas20dd,2011-04-29,DC,20
GreWhi1242_130416-Te-06.wav,True,GreWhi1242,2013-04-16,Te,06
HPiHPi4748_110616-TetC-06.wav,True,HPiHPi4748,2011-06-16,TetC,06
GraLbl0457_110606-AggC-09.wav,True,GraLbl0457,2011-06-06,AggC,09
PurRas20dd_110411-TetC-17.wav,True,PurRas20dd,2011-04-11,TetC,17
BlaLbl8026_110429-DC-08.wav,True,BlaLbl8026,2011-04-29,DC,08
GraLbl0457_110418-TetC-16.wav,True,GraLbl0457,2011-04-18,TetC,16
LblRas1800_110225-Beggseq-04.wav,True,LblRas1800,2011-02-25,Beggseq,04
GraGra0201_110907-ThuckC-44.wav,True,GraGra0201,2011-09-07,ThuckC,44
LblRed0613_110920-TetC-12.wav,True,LblRed0613,2011-09-20,TetC,12
YelOra2575_110706-NestCSeq-22.wav,True,YelOra2575,2011-07-06,NestCSeq,22
GraLbl0457_110603-NestC-19.wav,True,GraLbl0457,2011-06-03,NestC,19
LblBla4419_130416-DC-39.wav,True,LblBla4419,2013-04-16,DC,39
HPiHPi4748_110701-TukC-20.wav,True,HPiHPi4748,2011-07-01,TukC,20
BlaLbl8026_110422-Tet-10.wav,True,BlaLbl8026,2011-04-22,Tet,10
YelOra2575_110706-NestCSeq-10.wav,True,YelOra2575,2011-07-06,NestCSeq,10
YelOra2575_110629-DC-19.wav,True,YelOra2575,2011-06-29,DC,19
YelGre5275_110801-ThuckC-41.wav,True,YelGre5275,2011-08-01,ThuckC,41
LblRed0613_110923-WhineC-35.wav,True,LblRed0613,2011-09-23,WhineC,35
WhiRas44dd_110815-ThuckC-21.wav,True,WhiRas44dd,2011-08-15,ThuckC,21
HPiHPi4748_110706-WhineC-13.wav,True,HPiHPi4748,2011-07-06,WhineC,13
HPiHPi4748_110914-ThuckC-03.wav,True,HPiHPi4748,2011-09-14,ThuckC,03
PurRas20dd_110411-TetC-28.wav,True,PurRas20dd,2011-04-11,TetC,28
GreRas2400_110615_TetC-02.wav,True,GreRas2400,2011-06-15,TetC,02
WhiLbl0010_110601-Song-08.wav,True,WhiLbl0010,2011-06-01,Song,08
WhiBlu5698_110304-AggC-08.wav,True,WhiBlu5698,2011-03-04,AggC,08
HpiHpi4748_110620-Song-15gcut.wav,True,HpiHpi4748,2011-06-20,Song,15gcut
YelGre5275_110615-TetC-02.wav,True,YelGre5275,2011-06-15,TetC,02
GreOra1817_110617-NestCSeq-05.wav,True,GreOra1817,2011-06-17,NestCSeq,05
GreOra1817_110701-TukC-16.wav,True,GreOra1817,2011-07-01,TukC,16
WhiRas44dd_110815-ThuckC-38.wav,True,WhiRas44dd,2011-08-15,ThuckC,38
PurRas20dd_110411-TetC-27.wav,True,PurRas20dd,2011-04-11,TetC,27
HPiHPi4748_110706-WhineC-23.wav,True,HPiHPi4748,2011-07-06,WhineC,23
YelGre5275_110701-TukC-20.wav,True,YelGre5275,2011-07-01,TukC,20
GreGre2522_130416-Te-33.wav,True,GreGre2522,2013-04-16,Te,33
WhiBlu4818_110329-TetC-15.wav,True,WhiBlu4818,2011-03-29,TetC,15
LblBla4548_130418-So-43.wav,True,LblBla4548,2013-04-18,So,43
Unknown000_110405-AggC-06.wav,True,Unknown000,2011-04-05,AggC,06
GraRas1500_110224-Beggseq-04.wav,True,GraRas1500,2011-02-24,Beggseq,04
YelGre5275_110728-ThuckC-33.wav,True,YelGre5275,2011-07-28,ThuckC,33
HPiHPi4748_110620-Song-10.wav,True,HPiHPi4748,2011-06-20,Song,10
WhiBlu5698_110405-NeKakleC-26.wav,True,WhiBlu5698,2011-04-05,NeKakleC,26
LblBla4419_130416-Wh-11.wav,True,LblBla4419,2013-04-16,Wh,11
LblRed0613_110921-AggC-08.wav,True,LblRed0613,2011-09-21,AggC,08
YelGre5275_110728-DC-30.wav,True,YelGre5275,2011-07-28,DC,30
WhiLbl0010_110502-DC-23.wav,True,WhiLbl0010,2011-05-02,DC,23
HPiHPi4748_110617-DC-30.wav,True,HPiHPi4748,2011-06-17,DC,30
LblRed0613_110920-So-14.wav,True,LblRed0613,2011-09-20,So,14
WhiLbl0010_110414-Tet-03.wav,True,WhiLbl0010,2011-04-14,Tet,03
BluRas61dd_110421-TetC-28.wav,True,BluRas61dd,2011-04-21,TetC,28
LblBla4419_130416-NeSeq-08.wav,True,LblBla4419,2013-04-16,NeSeq,08
HPiHPi4748_110914-ThuckC-12.wav,True,HPiHPi4748,2011-09-14,ThuckC,12
WhiBlu5698_110405-Song-31.wav,True,WhiBlu5698,2011-04-05,Song,31
HPiHPi4748_110616-TetC-15.wav,True,HPiHPi4748,2011-06-16,TetC,15
WhiLbl0010_110607-AggC-22.wav,True,WhiLbl0010,2011-06-07,AggC,22
GraLbl0457_110421-TetC-23.wav,True,GraLbl0457,2011-04-21,TetC,23
BlaBla0506_110302-NekakleC-12c.wav,True,BlaBla0506,2011-03-02,NekakleC,12c
LblBla4419_130416-NeSeq-07.wav,True,LblBla4419,2013-04-16,NeSeq,07
YelGre5275_110629-TukC-14.wav,True,YelGre5275,2011-06-29,TukC,14
PurRas20dd_110411-TetC-12.wav,True,PurRas20dd,2011-04-11,TetC,12
WhiLbl0010_110608-TukC-22.wav,True,WhiLbl0010,2011-06-08,TukC,22
GreGre6364_130416-Te-28.wav,True,GreGre6364,2013-04-16,Te,28
WhiBlu4818_110404-DC-03.wav,True,WhiBlu4818,2011-04-04,DC,03
WhiLbl0010_110606-NestC-06.wav,True,WhiLbl0010,2011-06-06,NestC,06
LblBla4548_130416-Ne-10.wav,True,LblBla4548,2013-04-16,Ne,10
LblBla4548_130417-So-06.wav,True,LblBla4548,2013-04-17,So,06
BlaBla0506_110302-DC-16.wav,True,BlaBla0506,2011-03-02,DC,16
GreRas2400_110615_TetC-09.wav,True,GreRas2400,2011-06-15,TetC,09
LblBlu2028_110225-LTC-15.wav,True,LblBlu2028,2011-02-25,LTC,15
GraLbl0457_110429-DC-32.wav,True,GraLbl0457,2011-04-29,DC,32
GreWhi1242_130416-Te-09.wav,True,GreWhi1242,2013-04-16,Te,09
GraGra0201_110623-NestCSeq-51.wav,True,GraGra0201,2011-06-23,NestCSeq,51
GreOra1817_110729-AggC-21.wav,True,GreOra1817,2011-07-29,AggC,21
WhiLbl0010_110502-DC-24.wav,True,WhiLbl0010,2011-05-02,DC,24
WhiLbl0010_110421-Tet-15.wav,True,WhiLbl0010,2011-04-21,Tet,15
GreRas2400_110615_DC-01.wav,True,GreRas2400,2011-06-15,DC,01
PurRas20dd_110509-DisC-01.wav,True,PurRas20dd,2011-05-09,DisC,01
LblRed0613_110920-So-31.wav,True,LblRed0613,2011-09-20,So,31
PurRas20dd_110606-AggC-20.wav,True,PurRas20dd,2011-06-06,AggC,20
LblRed0613_110923-WhineC-30.wav,True,LblRed0613,2011-09-23,WhineC,30
BlaLbl8026_110428-Tet-21.wav,True,BlaLbl8026,2011-04-28,Tet,21
GreGre6364_130416-Te-02.wav,True,GreGre6364,2013-04-16,Te,02
HpiHpi4748_110620-Song-16cut.wav,True,HpiHpi4748,2011-06-20,Song,16cut
YelGre5275_110728-ThuckC-36.wav,True,YelGre5275,2011-07-28,ThuckC,36
WhiRas44dd_110616-TetC-11.wav,True,WhiRas44dd,2011-06-16,TetC,11
YelGre5275_110620-NestCSeq-13.wav,True,YelGre5275,2011-06-20,NestCSeq,13
YelGre5275_110729-ThuckC-19.wav,True,YelGre5275,2011-07-29,ThuckC,19
GreRas2400_110615_TetC-23.wav,True,GreRas2400,2011-06-15,TetC,23
GreRas2400_110615_TetC-32.wav,True,GreRas2400,2011-06-15,TetC,32
BlaLbl8026_110608-Nest-C-14.wav,True,BlaLbl8026,2011-06-08,Ne,14
WhiWhi1415_110302-TetC-15.wav,True,WhiWhi1415,2011-03-02,TetC,15
LblBla4419_130416-Ne-53.wav,True,LblBla4419,2013-04-16,Ne,53
GreOra1817_1108201-AggC-31.wav,True,GreOra1817,,AggC,31
YelOra2575_110630-Song-15.wav,True,YelOra2575,2011-06-30,Song,15
GraGra0201_110907-ThuckC-30.wav,True,GraGra0201,2011-09-07,ThuckC,30
WhiRas44dd_110616-TetC-30.wav,True,WhiRas44dd,2011-06-16,TetC,30
LblBla4419_130416-NeSeq-06.wav,True,LblBla4419,2013-04-16,NeSeq,06
WhiRas44dd_110815-ThuckC-20.wav,True,WhiRas44dd,2011-08-15,ThuckC,20
PurRas20dd_110411-TetC-24.wav,True,PurRas20dd,2011-04-11,TetC,24
GraGra0201_110620-NestC-06.wav,True,GraGra0201,2011-06-20,NestC,06
YelGre5275_110615-TetC-05.wav,True,YelGre5275,2011-06-15,TetC,05
GreOra1817_110729-ThukC-45.wav,True,GreOra1817,2011-07-29,ThukC,45
BluRas07dd_110513-AggC-13.wav,True,BluRas07dd,2011-05-13,AggC,13
LblRed0613_110920-So-04.wav,True,LblRed0613,2011-09-20,So,04
YelGre5275_110620-NestC-01.wav,True,YelGre5275,2011-06-20,NestC,01
LblRed0613_110923-WhineC-43.wav,True,LblRed0613,2011-09-23,WhineC,43
YelOra2575_110630-Song-22.wav,True,YelOra2575,2011-06-30,Song,22
GraGra0201_110617-TetC-18.wav,True,GraGra0201,2011-06-17,TetC,18
BluRas61dd_110406-TetC-01.wav,True,BluRas61dd,2011-04-06,TetC,01
YelGre5275_110701-TukC-23.wav,True,YelGre5275,2011-07-01,TukC,23
WhiBlu5698_110304-AggC-03.wav,True,WhiBlu5698,2011-03-04,AggC,03
WhiBlu5698_110304-TetC-15.wav,True,WhiBlu5698,2011-03-04,TetC,15
HPiHPi4748_110728-WhineC-30.wav,True,HPiHPi4748,2011-07-28,WhineC,30
WhiBlu5698_110304-NestC-01.wav,True,WhiBlu5698,2011-03-04,NestC,01
GreOra1817_110728-ThukC-08.wav,True,GreOra1817,2011-07-28,ThukC,08
BluRas61dd_110414-DC-05.wav,True,BluRas61dd,2011-04-14,DC,05
YelOra2575_110615-TetC-23.wav,True,YelOra2575,2011-06-15,TetC,23
LblBla4548_130416-Ne-07.wav,True,LblBla4548,2013-04-16,Ne,07
YelGre5275_110615-TetC-14.wav,True,YelGre5275,2011-06-15,TetC,14
BlaBla0506_110304-DC-19.wav,True,BlaBla0506,2011-03-04,DC,19
WhiLbl0010_110607-TukC-19.wav,True,WhiLbl0010,2011-06-07,TukC,19
YelGre5275_110622-NestC-22.wav,True,YelGre5275,2011-06-22,NestC,22
LblBla4548_130416-Ne-38.wav,True,LblBla4548,2013-04-16,Ne,38
LblBla4419_130416-DC-26.wav,True,LblBla4419,2013-04-16,DC,26
GraGra0201_110623-AggC-11.wav,True,GraGra0201,2011-06-23,AggC,11
YelGre5275_110729-ThuckC-22.wav,True,YelGre5275,2011-07-29,ThuckC,22
HPiHPi4748_110801-ThuckC-23.wav,True,HPiHPi4748,2011-08-01,ThuckC,23
YelGre5275_110728-DC-24.wav,True,YelGre5275,2011-07-28,DC,24
YelOra2575_110615-TetC-13.wav,True,YelOra2575,2011-06-15,TetC,13
GreWhi1242_130416-Te-12.wav,True,GreWhi1242,2013-04-16,Te,12
BlaLbl8026_110609-NestC-30a.wav,True,BlaLbl8026,2011-06-09,NestC,30a
PurRas20dd_110608-TukC-06.wav,True,PurRas20dd,2011-06-08,TukC,06
WhiLbl0010_110606-NestC-22.wav,True,WhiLbl0010,2011-06-06,NestC,22
GreOra1817_110615-TetC-24.wav,True,GreOra1817,2011-06-15,TetC,24
LblRas1800_110225-Beggseq-07.wav,True,LblRas1800,2011-02-25,Beggseq,07
GraGra0201_110706-DC-37.wav,True,GraGra0201,2011-07-06,DC,37
BluRas07dd_110607-TukC-18.wav,True,BluRas07dd,2011-06-07,TukC,18
GreOra1817_110701-TukC-08.wav,True,GreOra1817,2011-07-01,TukC,08
PurRas20dd_110606-AggC-22.wav,True,PurRas20dd,2011-06-06,AggC,22
WhiRas44dd_110620-TukC-07.wav,True,WhiRas44dd,2011-06-20,TukC,07
YelGre5275_110620-NestC-19.wav,True,YelGre5275,2011-06-20,NestC,19
WhiWhi1415_110405-NestC-08.wav,True,WhiWhi1415,2011-04-05,NestC,08
LblBla4419_130416-Ne-04.wav,True,LblBla4419,2013-04-16,Ne,04
GraGra0201_110907-ThuckC-16.wav,True,GraGra0201,2011-09-07,ThuckC,16
GreOra1817_110729-AggC-25.wav,True,GreOra1817,2011-07-29,AggC,25
BlaBla0506_110302-WhineC-13.wav,True,BlaBla0506,2011-03-02,WhineC,13
WhiRas44dd_110616-TetC-13.wav,True,WhiRas44dd,2011-06-16,TetC,13
BlaLbl8026_110422-Tet-07.wav,True,BlaLbl8026,2011-04-22,Tet,07
LblBla4548_130417-DC-05.wav,True,LblBla4548,2013-04-17,DC,05
WhiRas44dd_110815-ThuckC-43.wav,True,WhiRas44dd,2011-08-15,ThuckC,43
LblBla4419_130417-Wh-18.wav,True,LblBla4419,2013-04-17,Wh,18
HPiHPi4748_110701-TukC-13.wav,True,HPiHPi4748,2011-07-01,TukC,13
GraGra0201_110907-ThuckC-09.wav,True,GraGra0201,2011-09-07,ThuckC,09
WhiBlu5698_110304-WhineC-07.wav,True,WhiBlu5698,2011-03-04,WhineC,07
BluRas07dd_110607-TukC-12.wav,True,BluRas07dd,2011-06-07,TukC,12
LblRed0613_110920-AggC-04.wav,True,LblRed0613,2011-09-20,AggC,04
WhiLbl0010_110425-AggC-03.wav,True,WhiLbl0010,2011-04-25,AggC,03
LblBla4548_130418-So-34.wav,True,LblBla4548,2013-04-18,So,34
LblRed0613_111202-DC-40.wav,True,LblRed0613,2011-12-02,DC,40
LblBla4548_130417-So-17.wav,True,LblBla4548,2013-04-17,So,17
YelOra2575_110615-TetC-17.wav,True,YelOra2575,2011-06-15,TetC,17
LblBla4548_130416-Ne-03.wav,True,LblBla4548,2013-04-16,Ne,03
GreWhi1242_130416-Te-02.wav,True,GreWhi1242,2013-04-16,Te,02
BluRas61dd_110421-TetC-26.wav,True,BluRas61dd,2011-04-21,TetC,26
YelGre5275_110615-TetC-26.wav,True,YelGre5275,2011-06-15,TetC,26
BlaLbl8026_110422-Tet-09.wav,True,BlaLbl8026,2011-04-22,Tet,09
BlaLbl8026_110429-DC-24.wav,True,BlaLbl8026,2011-04-29,DC,24
WhiBlu4917_110404-NeArkC-01.wav,True,WhiBlu4917,2011-04-04,NeArkC,01
YelOra2575_110630-DC-38.wav,True,YelOra2575,2011-06-30,DC,38
GraLbl0457_110422-DC-17.wav,True,GraLbl0457,2011-04-22,DC,17
WhiRas44dd_110616-TetC-14.wav,True,WhiRas44dd,2011-06-16,TetC,14
YelGre5275_110620-NestCSeq-18.wav,True,YelGre5275,2011-06-20,NestCSeq,18
WhiLbl0010_110418-DC-02.wav,True,WhiLbl0010,2011-04-18,DC,02
GraGra0201_110616-TukC-06.wav,True,GraGra0201,2011-06-16,TukC,06
GraGra0201_110617-TukC-12.wav,True,GraGra0201,2011-06-17,TukC,12
BluRas07dd_110429-DC-24.wav,True,BluRas07dd,2011-04-29,DC,24
BlaLbl8026_110428-DC-02.wav,True,BlaLbl8026,2011-04-28,DC,02
WhiWhi1415_110404-DC-05.wav,True,WhiWhi1415,2011-04-04,DC,05
GreRas2400_110615_TetC-16.wav,True,GreRas2400,2011-06-15,TetC,16
HPiHPi4748_110706-NestC-31.wav,True,HPiHPi4748,2011-07-06,NestC,31
GreOra1817_110615-TetC-16.wav,True,GreOra1817,2011-06-15,TetC,16
HPiHPi4748_110616-AggC-10.wav,True,HPiHPi4748,2011-06-16,AggC,10
LblBla4548_130417-So-05.wav,True,LblBla4548,2013-04-17,So,05
LblBla4548_130503-Te-16.wav,True,LblBla4548,2013-05-03,Te,16
GraLbl0457_110606-NestCSeq-32.wav,True,GraLbl0457,2011-06-06,NestCSeq,32
Unknown_110405-ThuC-02.wav,True,Unknown,2011-04-05,ThuC,02
GreGre6364_130416-Te-03.wav,True,GreGre6364,2013-04-16,Te,03
GreOra1817_110728-ThukC-29.wav,True,GreOra1817,2011-07-28,ThukC,29
BluRas61dd_110421-DC-18.wav,True,BluRas61dd,2011-04-21,DC,18
PurRas20dd_110411-TetC-08.wav,True,PurRas20dd,2011-04-11,TetC,08
Unknown00F_110329-DC-10.wav,True,Unknown00F,2011-03-29,DC,10
BlaBla0506_110302-TetC-08.wav,True,BlaBla0506,2011-03-02,TetC,08
WhiRas44dd_110620-DC-23.wav,True,WhiRas44dd,2011-06-20,DC,23
LblBla4419_130416-DC-23.wav,True,LblBla4419,2013-04-16,DC,23
WhiBlu4818_110328-TetC-04.wav,True,WhiBlu4818,2011-03-28,TetC,04
GreOra1817_110728-ThukC-15.wav,True,GreOra1817,2011-07-28,ThukC,15
GraGra0201_110620-NestCSeq-05.wav,True,GraGra0201,2011-06-20,NestCSeq,05
LblRed0613_110923-WhineC-36.wav,True,LblRed0613,2011-09-23,WhineC,36
BluRas61dd_110518-NestC-47.wav,True,BluRas61dd,2011-05-18,NestC,47
BluRas07dd_110607-TukC-02.wav,True,BluRas07dd,2011-06-07,TukC,02
GreWhi1242_130416-Te-17.wav,True,GreWhi1242,2013-04-16,Te,17
GreGre2522_130416-Te-10.wav,True,GreGre2522,2013-04-16,Te,10
WhiRas44dd_110616-TetC-17.wav,True,WhiRas44dd,2011-06-16,TetC,17
LblBla4419_130416-DC-06.wav,True,LblBla4419,2013-04-16,DC,06
HPiHPi4748_110706-NestC-30.wav,True,HPiHPi4748,2011-07-06,NestC,30
WhiBlu4917_110302-NekakleC-07.wav,True,WhiBlu4917,2011-03-02,NekakleC,07
HpiGra1004_130416-Whi-03.wav,True,HpiGra1004,2013-04-16,Whi,03
LblBlu1630_110225-Beggseq-05.wav,True,LblBlu1630,2011-02-25,Beggseq,05
BluRas61dd_110607-TukC-05.wav,True,BluRas61dd,2011-06-07,TukC,05
GreOra1817_110615-TetC-28.wav,True,GreOra1817,2011-06-15,TetC,28
WhiRas44dd_110701-DC-30.wav,True,WhiRas44dd,2011-07-01,DC,30
WhiBlu5698_110304-TetC-13.wav,True,WhiBlu5698,2011-03-04,TetC,13
YelGre5275_110629-TukC-15.wav,True,YelGre5275,2011-06-29,TukC,15
GraLbl0457_110608-TukC-15.wav,True,GraLbl0457,2011-06-08,TukC,15
Unknown00F_110404-DC-20.wav,True,Unknown00F,2011-04-04,DC,20
BlaBla0506_110304-NekakleC-16c.wav,True,BlaBla0506,2011-03-04,NekakleC,16c
YelGre5275_110622-NestC-27.wav,True,YelGre5275,2011-06-22,NestC,27
WhiLbl0010_110502-DC-20.wav,True,WhiLbl0010,2011-05-02,DC,20
LblBla4419_130416-Ne-24.wav,True,LblBla4419,2013-04-16,Ne,24
YelOra2575_110630-TukC-14.wav,True,YelOra2575,2011-06-30,TukC,14
HPiHPi4748_110914-ThuckC-05.wav,True,HPiHPi4748,2011-09-14,ThuckC,05
BluRas07dd_110513-AggC-15.wav,True,BluRas07dd,2011-05-13,AggC,15
YelGre5275_110615-TetC-22.wav,True,YelGre5275,2011-06-15,TetC,22
GreGre2522_130417-Ag-02.wav,True,GreGre2522,2013-04-17,Ag,02
HPiHPi4748_110627-NestCSeq-09.wav,True,HPiHPi4748,2011-06-27,NestCSeq,09
